YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NDC9,PRODUCT_NDC,LAUNCH_YEAR,NPROPNAME,PROPNAME,GENERIC_DRUG_IND_CODE,THER_CLASS,LABELERNAME,DOSAGE_FORM,ACTIVE_STRENGTH,ACTIVE_STRENGTH_UNIT,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM
2018,NDC, 37 ,576640371,57664-371,2012,OXYCODONE HCL,OXYCODONE HCL,Generic,Analgesics and Anesthetics,SUN PHARMACEUTICALS,TABLET,20,MG,Commercial, 14 ,"$1,248.08",$89.15,$33.73,$1.74,$0.29, 37 , 15.0 , 19.4 , 9.6 , 90.0 , 115.3 , 85.8 ,$21.93,$24.70,$17.53,$913.90,$0.00,$9.03,$25.69,$334.18,$26.57,$33.73,$24.62,"$1,248.08"
2018,NDC, 37 ,684620347,68462-347,2010,OXYCODONE HCL,OXYCODONE HCL,Generic,Analgesics and Anesthetics,GLENMARK PHARMACEUTICALS,CONCENTRATE,100,MG/5ML,Commercial, 19 ,"$13,409.15",$705.74,$362.41,$14.40,$3.80, 37 , 20.0 , 25.2 , 21.7 , 120.0 , 95.4 , 65.2 ,$147.27,$342.09,$367.28,"$12,657.49",$0.00,$7.78,$10.31,$288.00,$172.61,$362.41,$374.95,"$13,409.15"
2018,NDC, 37 ,504281641,NA,NA,OXYMETAZOLINE HCL,CVS NASAL SPRAY,Brand,Respiratory Agents,CVS PHARMACY HEALTHCARE SERV,SOLUTION,0.05,%,Minnesota Health Care Programs, 37 ,$200.45,$5.42,$5.42,$0.29,$0.18, 37 , 30.0 , 18.6 , 12.5 , 30.0 , 29.6 , 4.3 ,$5.92,$4.96,$1.67,$183.61,$0.00,$0.46,$1.37,$16.84,$5.92,$5.42,$1.18,$200.45
2018,NDC, 37 ,473350767,47335-767,2018,PALIPERIDONE,PALIPERIDONE ER,Generic,Central Nervous System Drugs,SUN PHARMACEUTICALS,TABLET EXTENDED RELEASE 24 HOUR,9,MG,Minnesota Health Care Programs, 18 ,"$24,684.99","$1,371.39",$667.16,$22.69,$22.69, 37 , 30.0 , 29.4 , 2.7 , 30.0 , 29.4 , 2.7 ,$584.96,$633.07,$245.49,"$23,423.60",$0.00,$16.35,$69.35,$604.99,$601.75,$667.16,$192.34,"$24,684.99"
2018,NDC, 37 ,504580608,50458-608,2015,PALIPERIDONE PALMITATE,INVEGA TRINZA,Brand,Central Nervous System Drugs,JANSSEN,SUSPENSION PREFILLED SYRINGE,546,MG/1.75ML,Minnesota Health Care Programs, 17 ,"$176,444.62","$10,379.10","$4,768.77",$102.23,"$2,493.92", 37 , 34.0 , 46.6 , 24.3 , 2.0 , 1.9 , 0.2 ,"$4,939.22","$4,637.60","$1,136.57","$171,591.32",$0.00,$0.20,$0.85,$7.40,"$4,939.22","$4,768.77",$832.13,"$176,444.62"
2018,NDC, 37 ,589140112,58914-112,2012,"PANCRELIPASE (LIPASE,PROTEASE,AMYLASE)",VIOKACE,Brand,Gastrointestinal Products,NESTLE HEALTHCARE NUTRITION,TABLET,10440-39150,UNIT,Medicare, 13 ,"$28,309.78","$2,177.68",$765.13,$28.09,$2.96, 37 , 30.0 , 27.2 , 21.7 , 270.0 , 258.8 , 298.9 ,$589.54,$660.68,$810.52,"$24,445.23",$45.34,$103.15,$137.43,"$3,816.49",$811.83,$765.13,$826.82,"$28,309.78"
2018,NDC, 37 ,231550038,23155-038,2009,PAROMOMYCIN SULFATE,PAROMOMYCIN SULFATE,Generic,Anti-Infective Agents,AVET PHARMACEUTICALS,CAPSULE,250,MG,Commercial, 31 ,"$8,911.54",$287.47,$240.85,$28.38,$4.28, 37 , 7.0 , 8.5 , 4.1 , 60.0 , 56.2 , 26.8 ,$157.07,$150.05,$139.80,"$5,551.89",$20.30,$90.69,$135.78,"$3,355.44",$249.70,$240.85,$126.20,"$8,911.54"
2018,NDC, 37 ,000651432,0065-1432,2009,"POLYETHYLENE GLYCOL,PROPYLENE GLYCOL (OPHTH)",SYSTANE ULTRA PF,Brand,Topical Products,ALCON VISION,SOLUTION,0.4-0.3,%,Minnesota Health Care Programs, 13 ,$668.12,$51.39,$18.06,$1.11,$0.40, 37 , 10.0 , 16.2 , 9.9 , 50.0 , 45.3 , 20.3 ,$19.88,$17.05,$8.56,$630.68,$0.00,$1.01,$2.06,$37.44,$19.88,$18.06,$7.69,$668.12
2018,NDC, 37 ,003630307,0363-0307,2013,"POLYETHYLENE GLYCOL,PROPYLENE GLYCOL (OPHTH)",LUBRICANT EYE DROPS,Generic,Topical Products,WALGREENS,SOLUTION,0.4-0.3,%,Minnesota Health Care Programs, 23 ,$322.02,$14.00,$8.70,$0.43,$0.78, 37 , 22.0 , 20.3 , 10.7 , 10.0 , 11.2 , 3.2 ,$7.93,$8.27,$3.76,$306.02,$0.00,$0.43,$1.39,$16.00,$8.27,$8.70,$3.45,$322.02
2018,NDC, 37 ,518010011,51801-011,2013,"POTASSIUM BICARBONATE,CITRIC ACID",EFFER-K,Brand,Nutritional Products,NOMAX INC,TABLET EFFERVESCENT,20,MEQ,Medicare, 12 ,"$2,168.38",$180.70,$58.60,$1.11,$0.42, 37 , 45.0 , 52.7 , 31.8 , 180.0 , 138.2 , 87.9 ,$16.57,$27.89,$27.42,"$1,031.91",$8.91,$30.37,$31.18,"$1,123.60",$65.11,$58.60,$35.52,"$2,168.38"
2018,NDC, 37 ,599170103,59917-103,2018,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE ER,Generic,Nutritional Products,ADARE PHARMACEUTICALS,CAPSULE EXTENDED RELEASE,10,MEQ,Commercial, 26 ,"$1,263.20",$48.58,$34.14,$0.77,$0.38, 37 , 30.0 , 44.3 , 31.7 , 60.0 , 90.8 , 88.5 ,$13.40,$20.73,$21.81,$766.89,$3.84,$10.30,$14.02,$381.13,$26.80,$34.14,$29.72,"$1,263.20"
2018,NDC, 37 ,422910665,42291-665,2014,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,Generic,Cardiovascular Agents,AVKARE,TABLET,10,MG,Medicare, 17 ,"$1,062.98",$62.53,$28.73,$0.35,$0.32, 37 , 90.0 , 81.3 , 21.0 , 90.0 , 88.6 , 34.6 ,$16.20,$15.23,$14.30,$563.52,$6.75,$13.50,$14.24,$499.46,$19.55,$28.73,$17.76,"$1,062.98"
2018,NDC, 37 ,551110274,55111-274,2009,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,Generic,Cardiovascular Agents,"DR.REDDY'S LABORATORIES, INC.",TABLET,80,MG,Commercial, 19 ,$973.69,$51.25,$26.32,$0.44,$0.43, 37 , 30.0 , 59.5 , 30.7 , 60.0 , 61.1 , 29.9 ,$17.61,$21.96,$21.07,$812.62,$0.00,$4.35,$8.88,$161.07,$18.75,$26.32,$19.30,$973.69
2018,NDC, 37 ,669930845,66993-845,2015,PREDNISOLONE SODIUM PHOSPHATE,PREDNISOLONE SODIUM PHOSPHATE,Generic,Endocrine and Metabolic Drugs,PRASCO LABORATORIES,TABLET DISINTEGRATING,15,MG,Commercial, 27 ,"$5,887.39",$218.05,$159.12,$26.76,$16.13, 37 , 5.0 , 5.9 , 5.1 , 10.0 , 9.9 , 4.6 ,$144.15,$136.51,$95.56,"$5,050.78",$14.00,$22.61,$32.92,$836.61,$151.43,$159.12,$92.19,"$5,887.39"
2018,NDC, 37 ,602580179,NA,NA,"PRENATAL WITHOUT A VIT W/ FE FUMARATE,FOLIC ACID",PRENATAL-U,Brand,Nutritional Products,CYPRESS PHARMACEUTICAL,CAPSULE,106.5-1,MG,Minnesota Health Care Programs, 20 ,$790.25,$39.51,$21.36,$0.69,$0.65, 37 , 30.0 , 30.8 , 1.6 , 30.0 , 32.6 , 11.5 ,$18.80,$19.80,$7.00,$732.54,$1.00,$1.49,$3.34,$55.00,$19.80,$21.36,$6.90,$790.25
2018,NDC, 37 ,684620408,68462-408,2017,PROPAFENONE HCL,PROPAFENONE HCL ER,Generic,Cardiovascular Agents,GLENMARK PHARMACEUTICALS,CAPSULE EXTENDED RELEASE 12 HOUR,225,MG,Commercial, 15 ,"$11,951.84",$796.79,$323.02,$8.66,$3.91, 37 , 30.0 , 37.3 , 19.2 , 60.0 , 82.7 , 73.6 ,$272.68,$304.40,$248.49,"$11,262.97",$10.00,$18.62,$51.21,$688.87,$282.68,$323.02,$248.15,"$11,951.84"
2018,NDC, 37 ,422910524,42291-524,2017,PROPRANOLOL HCL,PROPRANOLOL HCL ER,Generic,Cardiovascular Agents,AVKARE,CAPSULE EXTENDED RELEASE 24 HOUR,120,MG,Commercial, 17 ,"$5,604.76",$329.69,$151.48,$2.75,$1.95, 37 , 30.0 , 55.1 , 29.6 , 30.0 , 77.8 , 81.7 ,$66.05,$118.53,$184.07,"$4,385.69",$36.00,$32.95,$27.23,"$1,219.07",$76.05,$151.48,$184.29,"$5,604.76"
2018,NDC, 37 ,003630112,0363-0112,1981,PSEUDOEPHEDRINE HCL,WAL-PHED,Generic,Respiratory Agents,WALGREENS,TABLET,30,MG,Medicare, 15 ,$205.89,$13.73,$5.56,$0.34,$0.08, 37 , 15.0 , 16.5 , 11.0 , 90.0 , 73.2 , 26.9 ,$2.92,$2.68,$2.04,$99.20,$0.00,$2.88,$5.05,$106.69,$4.76,$5.56,$3.70,$205.89
2018,NDC, 37 ,009045125,0904-5125,1984,PSEUDOEPHEDRINE HCL,SUDOGEST,Generic,Respiratory Agents,MAJOR PHARMACEUTICALS,TABLET,60,MG,Medicare, 12 ,$143.01,$11.92,$3.87,$0.24,$0.08, 37 , 8.0 , 16.0 , 15.5 , 30.0 , 48.6 , 28.6 ,$0.00,$1.42,$2.08,$52.61,$1.77,$2.44,$2.69,$90.40,$3.58,$3.87,$2.10,$143.01
2018,NDC, 37 ,461220166,46122-166,2006,PSEUDOEPHEDRINE HCL,GNP PSEUDOEPHEDRINE HCL 12 HR,Generic,Respiratory Agents,AMERISOURCE BERGEN DRUGS,TABLET EXTENDED RELEASE 12 HOUR,120,MG,Minnesota Health Care Programs, 18 ,$457.02,$25.39,$12.35,$0.53,$0.30, 37 , 30.0 , 23.2 , 9.3 , 40.0 , 41.4 , 18.9 ,$8.58,$10.08,$5.19,$373.02,$1.00,$2.27,$2.65,$84.00,$11.12,$12.35,$5.48,$457.02
2018,NDC, 37 ,009040518,NA,NA,PYRIDOXINE HCL,VITAMIN B-6,Brand,Nutritional Products,MAJOR PHARMACEUTICALS,TABLET,100,MG,Commercial, 19 ,$86.86,$4.57,$2.35,$0.05,$0.04, 37 , 30.0 , 44.4 , 27.0 , 30.0 , 53.9 , 33.2 ,$1.56,$2.13,$1.38,$78.70,$0.00,$0.22,$0.75,$8.16,$2.40,$2.35,$1.23,$86.86
2018,NDC, 37 ,293000150,29300-150,2016,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,Generic,Central Nervous System Drugs,UNICHEM PHARMACEUTICALS,TABLET,200,MG,Minnesota Health Care Programs, 18 ,$392.34,$21.80,$10.60,$0.38,$0.35, 37 , 30.0 , 27.9 , 6.6 , 30.0 , 30.6 , 10.7 ,$8.21,$10.59,$5.72,$391.77,$0.00,$0.00,$0.00,$0.00,$8.21,$10.60,$5.75,$392.34
2018,NDC, 37 ,167140771,16714-771,2018,RASAGILINE MESYLATE,RASAGILINE MESYLATE,Generic,Neuromuscular Drugs,NORTHSTAR RX,TABLET,1,MG,Medicare, 14 ,"$20,720.55","$1,480.04",$560.01,$14.97,$13.25, 37 , 30.0 , 37.4 , 21.6 , 30.0 , 42.3 , 37.7 ,$301.83,$465.76,$426.02,"$17,233.17",$40.00,$93.52,$101.85,"$3,460.06",$477.32,$560.01,$421.26,"$20,720.55"
2018,NDC, 37 ,498840212,49884-212,2009,RISPERIDONE,RISPERIDONE,Generic,Central Nervous System Drugs,PAR PHARMACEUTICAL,TABLET DISINTEGRATING,0.25,MG,Commercial, 13 ,"$5,522.16",$424.78,$149.25,$4.92,$2.88, 37 , 30.0 , 30.4 , 16.3 , 30.0 , 51.9 , 32.7 ,$103.83,$106.07,$72.48,"$3,924.49",$0.00,$9.29,$17.62,$343.60,$106.57,$149.25,$126.02,"$5,522.16"
2018,NDC, 37 ,498840315,49884-315,2009,RISPERIDONE,RISPERIDONE,Generic,Central Nervous System Drugs,PAR PHARMACEUTICAL,TABLET DISINTEGRATING,1,MG,Commercial, 16 ,"$3,192.32",$199.52,$86.28,$3.35,$1.77, 37 , 30.0 , 25.8 , 8.2 , 40.0 , 48.9 , 22.1 ,$72.67,$71.65,$32.18,"$2,650.91",$12.00,$14.61,$13.26,$540.50,$96.05,$86.28,$39.19,"$3,192.32"
2018,NDC, 37 ,504580594,50458-594,1993,RISPERIDONE,RISPERIDONE,Generic,Central Nervous System Drugs,PATRIOT PHARMACEUTICALS LLC,TABLET,3,MG,Commercial, 20 ,$705.21,$35.26,$19.06,$0.51,$0.41, 37 , 30.0 , 37.2 , 24.3 , 42.0 , 46.8 , 21.8 ,$0.00,$14.62,$36.28,$540.80,$5.21,$4.32,$3.54,$159.76,$8.28,$19.06,$34.59,$705.21
2018,NDC, 37 ,551110352,55111-352,2011,RIVASTIGMINE TARTRATE,RIVASTIGMINE TARTRATE,Generic,Misc Psychotherapeutic/Neurolog,"DR.REDDY'S LABORATORIES, INC.",CAPSULE,1.5,MG,Commercial, 15 ,"$3,822.59",$254.84,$103.31,$2.39,$0.95, 37 , 30.0 , 43.3 , 25.5 , 60.0 , 109.1 , 77.6 ,$73.37,$65.13,$43.27,"$2,409.89",$10.00,$19.22,$38.11,$711.06,$90.40,$103.31,$60.88,"$3,822.59"
2018,NDC, 37 ,000937572,0093-7572,2016,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,Cardiovascular Agents,TEVA PHARMACEUTICALS USA,TABLET,20,MG,Minnesota Health Care Programs, 25 ,"$4,489.58",$179.58,$121.34,$4.04,$3.99, 37 , 30.0 , 30.0 , -   , 30.0 , 30.4 , 8.3 ,$8.26,$120.63,$189.07,"$4,463.27",$0.00,$0.70,$1.37,$26.00,$9.26,$121.34,$188.63,"$4,489.58"
2018,NDC, 37 ,586570478,58657-478,2015,SELENIUM SULFIDE,SELENIUM SULFIDE,Generic,Topical Products,METHOD PHARMACEUTICALS,SHAMPOO,2.25,%,Commercial, 33 ,"$4,224.30",$128.01,$114.17,$3.35,$0.59, 37 , 30.0 , 34.1 , 18.3 , 180.0 , 194.6 , 88.8 ,$88.78,$81.96,$61.23,"$3,032.47",$10.00,$32.21,$42.47,"$1,191.83",$113.08,$114.17,$63.87,"$4,224.30"
2018,NDC, 37 ,003630160,0363-0160,2012,"SENNOSIDES, DOCUSATE SODIUM",SENNA S,Generic,Gastrointestinal Products,WALGREENS,TABLET,8.6-50,MG,Medicare, 24 ,$247.82,$10.33,$6.70,$0.16,$0.07, 37 , 30.0 , 42.2 , 23.7 , 90.0 , 94.9 , 39.1 ,$5.90,$6.43,$3.51,$237.84,$0.00,$0.27,$1.64,$9.98,$5.90,$6.70,$3.39,$247.82
2018,NDC, 37 ,433530817,43353-817,2012,SERTRALINE HCL,SERTRALINE HCL,Generic,Central Nervous System Drugs,APHENA PHARMA SOLUTIONS,TABLET,50,MG,Commercial, 17 ,$84.87,$4.99,$2.29,$0.03,$0.04, 37 , 90.0 , 75.4 , 26.1 , 45.0 , 51.5 , 30.9 ,$0.00,$0.59,$0.77,$21.73,$1.68,$1.71,$1.55,$63.14,$2.50,$2.29,$1.13,$84.87
2018,NDC, 37 ,000670117,0067-0117,2012,SIMETHICONE,GAS-X EXTRA STRENGTH,Brand,Gastrointestinal Products,GLAXO CONSUMER HEALTHCARE L.P.,TABLET CHEWABLE,125,MG,Medicare, 12 ,$426.05,$35.50,$11.51,$0.52,$0.24, 37 , 24.0 , 22.2 , 8.6 , 48.0 , 48.2 , 12.3 ,$11.29,$11.31,$3.90,$418.58,$0.00,$0.20,$1.23,$7.47,$11.29,$11.51,$3.47,$426.05
2018,NDC, 37 ,578960791,57896-791,2004,SIMETHICONE,SIMETHICONE,Generic,Gastrointestinal Products,GERI-CARE,TABLET CHEWABLE,80,MG,Commercial, 22 ,$89.90,$4.09,$2.43,$0.11,$0.03, 37 , 20.0 , 23.1 , 13.9 , 100.0 , 90.5 , 57.1 ,$1.99,$2.35,$1.13,$86.98,$0.00,$0.08,$0.25,$2.92,$1.99,$2.43,$1.13,$89.90
2018,NDC, 37 ,510790456,51079-456,2006,SIMVASTATIN,SIMVASTATIN,Generic,Cardiovascular Agents,MYLAN INSTITUTIONAL,TABLET,40,MG,Medicare, 21 ,$248.84,$11.85,$6.73,$0.64,$0.55, 37 , 1.0 , 10.5 , 13.7 , 1.0 , 12.2 , 18.7 ,$2.72,$4.52,$4.62,$167.09,$0.32,$2.21,$3.43,$81.75,$5.75,$6.73,$3.85,$248.84
2018,NDC, 37 ,551110198,55111-198,2006,SIMVASTATIN,SIMVASTATIN,Generic,Cardiovascular Agents,"DR.REDDY'S LABORATORIES, INC.",TABLET,10,MG,Minnesota Health Care Programs, 12 ,$127.74,$10.65,$3.45,$0.12,$0.12, 37 , 30.0 , 30.0 , -   , 30.0 , 30.0 , -   ,$3.89,$3.45,$1.06,$127.74,$0.00,$0.00,$0.00,$0.00,$3.89,$3.45,$1.06,$127.74
2018,NDC, 37 ,658620054,65862-054,2006,SIMVASTATIN,SIMVASTATIN,Generic,Cardiovascular Agents,AUROBINDO PHARMA,TABLET,80,MG,Minnesota Health Care Programs, 24 ,$215.83,$8.99,$5.83,$0.18,$0.19, 37 , 30.0 , 32.3 , 9.9 , 30.0 , 30.1 , 11.4 ,$2.75,$4.11,$7.01,$151.95,$1.00,$1.60,$1.58,$59.21,$4.12,$5.83,$6.94,$215.83
2018,NDC, 37 ,083739823,NA,NA,"SPACER/AEROSOL,HOLDING CHAMBERS",OPTICHAMBER DIAMOND-SM MASK,Brand,Miscellaneous Products,RESPIRONICS,MISCELLANEOUS,NA,NA,Commercial, 36 ,"$1,008.79",$28.02,$27.26,$1.35,$26.55, 37 , 30.0 , 20.3 , 13.6 , 1.0 , 1.0 , 0.2 ,$0.00,$6.37,$10.17,$235.74,$26.09,$20.89,$9.98,$773.05,$26.52,$27.26,$4.60,"$1,008.79"
2018,NDC, 37 ,834900510,NA,NA,"SPACER/AEROSOL,HOLDING CHAMBERS",VORTEX VALVED HOLDING CHAMBER,Brand,Miscellaneous Products,PARI RESPIRATORY,DEVICE,NA,NA,Minnesota Health Care Programs, 37 ,$680.03,$18.38,$18.38,$0.96,$17.90, 37 , 30.0 , 19.1 , 13.8 , 1.0 , 1.0 , 0.2 ,$16.48,$18.38,$3.72,$680.03,$0.00,$0.00,$0.00,$0.00,$16.48,$18.38,$3.72,$680.03
2018,NDC, 37 ,522460929,52246-929,2011,SPINOSAD,NATROBA,Brand,Topical Products,PARAPRO,SUSPENSION,0.9,%,Minnesota Health Care Programs, 30 ,"$10,877.42",$362.58,$293.98,$35.78,$2.27, 37 , 7.0 , 8.2 , 7.5 , 120.0 , 129.7 , 33.2 ,$272.21,$280.26,$90.55,"$10,369.53",$0.00,$0.74,$2.23,$27.39,$272.21,$293.98,$74.31,"$10,877.42"
2018,NDC, 37 ,689923010,68992-3010,2015,TACROLIMUS,ENVARSUS XR,Brand,Miscellaneous Products,VELOXIS PHARMACEUTICALS,TABLET EXTENDED RELEASE 24 HOUR,1,MG,Medicare, 13 ,"$15,685.41","$1,206.57",$423.93,$13.78,$5.29, 37 , 30.0 , 30.8 , 8.9 , 60.0 , 80.2 , 59.6 ,$245.26,$335.79,$254.49,"$12,424.23",$86.36,$88.14,$61.58,"$3,261.18",$365.28,$423.93,$308.74,"$15,685.41"
2018,NDC, 37 ,000933019,0093-3019,2018,TADALAFIL,TADALAFIL,Generic,Cardiovascular Agents,TEVA PHARMACEUTICALS USA,TABLET,20,MG,Medicare, 30 ,"$12,188.17",$406.27,$329.41,$10.36,$48.95, 37 , 30.0 , 31.8 , 26.5 , 6.0 , 6.7 , 3.8 ,$264.30,$288.81,$257.84,"$10,686.12",$10.00,$40.42,$92.31,"$1,495.57",$276.54,$329.41,$243.24,"$12,188.17"
2018,NDC, 37 ,317220803,31722-803,2016,TELMISARTAN,TELMISARTAN,Generic,Cardiovascular Agents,CAMBER PHARMACEUTICALS,TABLET,40,MG,Medicare, 16 ,"$1,561.67",$97.60,$42.21,$0.78,$0.77, 37 , 30.0 , 54.3 , 29.9 , 30.0 , 55.1 , 29.6 ,$6.16,$17.14,$24.95,$634.27,$18.17,$25.00,$24.94,$925.02,$31.52,$42.21,$29.59,"$1,561.67"
2018,NDC, 37 ,623320211,62332-211,2016,"TELMISARTAN,HYDROCHLOROTHIAZIDE",TELMISARTAN-HCTZ,Generic,Cardiovascular Agents,ALEMBIC PHARMACEUTICALS,TABLET,80-25,MG,Commercial, 11 ,"$3,877.92",$352.54,$104.81,$1.87,$1.93, 37 , 30.0 , 55.9 , 30.1 , 30.0 , 54.3 , 29.9 ,$62.91,$89.78,$74.01,"$3,321.71",$7.00,$15.03,$21.42,$556.21,$67.91,$104.81,$83.77,"$3,877.92"
2018,NDC, 37 ,647273302,NA,NA,THYROID,NATURE-THROID,Brand,Endocrine and Metabolic Drugs,RLC LABS,TABLET,48.75,MG,Medicare, 15 ,$926.89,$61.79,$25.05,$0.37,$0.30, 37 , 90.0 , 67.1 , 31.8 , 90.0 , 83.2 , 62.4 ,$0.00,$0.00,$0.00,$0.00,$25.44,$25.05,$11.88,$926.89,$25.44,$25.05,$11.88,$926.89
2018,NDC, 37 ,607580802,60758-802,1997,TIMOLOL MALEATE (OPHTH),TIMOLOL MALEATE,Generic,Topical Products,GREENSTONE,SOLUTION,0.25,%,Minnesota Health Care Programs, 20 ,$138.46,$6.92,$3.74,$0.13,$0.66, 37 , 25.0 , 28.5 , 8.7 , 5.0 , 5.7 , 1.7 ,$2.77,$2.01,$1.96,$74.23,$1.00,$1.73,$1.87,$63.89,$3.73,$3.74,$0.89,$138.46
2018,NDC, 37 ,007815209,0781-5209,2010,VALACYCLOVIR HCL,VALACYCLOVIR HCL,Generic,Anti-Infective Agents,SANDOZ,TABLET,1,GM,Medicare, 25 ,$851.69,$34.07,$23.02,$1.80,$1.10, 37 , 7.0 , 12.8 , 16.8 , 21.0 , 21.0 , 17.5 ,$13.76,$14.88,$13.47,$550.53,$2.13,$8.13,$15.35,$300.86,$15.26,$23.02,$18.81,$851.69
2018,NDC, 38 ,009046308,0904-6308,2015,ACETAMINOPHEN,MAPAP CHILDRENS,Generic,Analgesics and Anesthetics,MAJOR PHARMACEUTICALS,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 35 ,$124.43,$3.56,$3.27,$0.64,$0.03, 38 , 4.0 , 5.1 , 3.5 , 118.0 , 127.6 , 32.2 ,$2.87,$3.27,$1.36,$124.43,$0.00,$0.00,$0.00,$0.00,$2.87,$3.27,$1.36,$124.43
2018,NDC, 38 ,001730867,0173-0867,2014,ALBIGLUTIDE,TANZEUM,Brand,Endocrine and Metabolic Drugs,GLAXO SMITH KLINE,PEN-INJECTOR,50,MG,Medicare, 11 ,"$32,752.44","$2,977.49",$861.91,$18.30,$132.07, 38 , 30.0 , 47.1 , 25.7 , 4.0 , 6.5 , 3.5 ,$538.71,$728.62,$448.74,"$27,687.38",$46.50,$133.02,$179.40,"$5,054.87",$538.71,$861.91,$453.67,"$32,752.44"
2018,NDC, 38 ,001680264,0168-0264,2005,ALCLOMETASONE DIPROPIONATE,ALCLOMETASONE DIPROPIONATE,Generic,Topical Products,FOUGERA,OINTMENT,0.05,%,Minnesota Health Care Programs, 31 ,$991.00,$31.97,$26.08,$1.37,$0.62, 38 , 20.0 , 19.0 , 7.7 , 45.0 , 41.8 , 22.6 ,$27.15,$25.26,$9.52,$959.95,$0.00,$0.76,$1.85,$29.00,$27.54,$26.08,$8.89,$991.00
2018,NDC, 38 ,695430130,69543-130,2016,ALENDRONATE SODIUM,ALENDRONATE SODIUM,Generic,Endocrine and Metabolic Drugs,VIRTUS PHARMACEUTICALS,TABLET,35,MG,Commercial, 28 ,$598.15,$21.36,$15.74,$0.29,$1.74, 38 , 29.0 , 54.6 , 28.3 , 8.0 , 9.1 , 5.8 ,$0.00,$4.40,$7.24,$167.08,$7.94,$11.34,$11.29,$431.07,$11.39,$15.74,$13.25,$598.15
2018,NDC, 38 ,003786898,0378-6898,2012,"AMLODIPINE BESYLATE,BENAZEPRIL HCL",AMLODIPINE BESY-BENAZEPRIL HCL,Generic,Cardiovascular Agents,MYLAN,CAPSULE,10-20,MG,Minnesota Health Care Programs, 15 ,$625.06,$41.67,$16.45,$0.57,$0.56, 38 , 30.0 , 28.9 , 3.7 , 30.0 , 29.2 , 3.4 ,$15.28,$14.35,$6.24,$545.22,$1.00,$2.07,$2.56,$78.70,$16.84,$16.45,$4.74,$625.06
2018,NDC, 38 ,136680313,13668-313,2016,"AMLODIPINE BESYLATE,OLMESARTAN MEDOXOMIL",AMLODIPINE-OLMESARTAN,Generic,Cardiovascular Agents,TORRENT PHARMACEUTICALS,TABLET,5-40,MG,Commercial, 12 ,"$3,666.19",$305.52,$96.48,$1.39,$1.45, 38 , 90.0 , 69.3 , 29.1 , 90.0 , 66.4 , 34.8 ,$30.58,$72.35,$96.35,"$2,749.28",$19.82,$24.13,$23.36,$916.91,$57.11,$96.48,$101.65,"$3,666.19"
2018,NDC, 38 ,498840574,49884-574,2014,"AMLODIPINE BESYLATE,VALSARTAN",AMLODIPINE BESYLATE-VALSARTAN,Generic,Cardiovascular Agents,PAR PHARMACEUTICAL,TABLET,5-160,MG,Medicare, 11 ,"$3,022.22",$274.75,$79.53,$1.03,$0.74, 38 , 90.0 , 77.4 , 24.8 , 90.0 , 108.2 , 63.7 ,$23.87,$61.23,$75.04,"$2,326.79",$3.42,$15.06,$24.83,$572.44,$49.70,$79.53,$76.04,"$3,022.22"
2018,NDC, 38 ,001439886,0143-9886,2006,AMOXICILLIN,AMOXICILLIN,Generic,Anti-Infective Agents,HIKMA,SUSPENSION RECONSTITUTED,200,MG/5ML,Commercial, 32 ,$306.38,$9.57,$8.06,$0.70,$0.06, 38 , 10.0 , 11.5 , 4.8 , 100.0 , 134.9 , 76.1 ,$0.00,$1.50,$3.26,$57.08,$5.43,$6.56,$4.58,$249.30,$7.12,$8.06,$5.06,$306.38
2018,NDC, 38 ,504283462,NA,NA,ASPIRIN,CVS ASPIRIN LOW DOSE,Brand,Analgesics and Anesthetics,CVS PHARMACY HEALTHCARE SERV,TABLET DELAYED RELEASE,81,MG,Minnesota Health Care Programs, 23 ,$47.04,$2.05,$1.24,$0.04,$0.04, 38 , 30.0 , 33.2 , 13.6 , 30.0 , 33.2 , 13.6 ,$1.32,$1.24,$0.27,$47.04,$0.00,$0.00,$0.00,$0.00,$1.32,$1.24,$0.27,$47.04
